Photo;Date and Time;Exp. Time;F/Stop;Exp. Program;Exp. Bias;Metering Mode;Light Source;Flash;Focal Length;Focal Length (35 mm);ISO Speed;Orientation;Dimensions;File Size;Path;Tags
IMG_0299;03/05/2018  14:23:08;1/56;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;605 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0299.JPG;placeID: 111;species1: Human;species3: Human
IMG_0300;03/05/2018  14:23:09;1/60;-;-;-;-;-;Not fired, auto mode;-;-;160;-;2048 x 1536;627 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0300.JPG;placeID: 111;species1: Human;species3: Human
IMG_0301;03/05/2018  14:23:11;1/60;-;-;-;-;-;Not fired, auto mode;-;-;160;-;2048 x 1536;687 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0301.JPG;placeID: 111;species1: Human;species3: Human
IMG_0302;03/05/2018  14:23:12;1/60;-;-;-;-;-;Not fired, auto mode;-;-;160;-;2048 x 1536;712 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0302.JPG;placeID: 111
IMG_0304;03/05/2018  14:23:14;1/60;-;-;-;-;-;Not fired, auto mode;-;-;160;-;2048 x 1536;712 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0304.JPG;placeID: 111
IMG_0303;03/05/2018  14:23:14;1/60;-;-;-;-;-;Not fired, auto mode;-;-;160;-;2048 x 1536;712 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0303.JPG;placeID: 111
IMG_0305;03/05/2018  14:23:16;1/60;-;-;-;-;-;Not fired, auto mode;-;-;160;-;2048 x 1536;713 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0305.JPG;placeID: 111
IMG_0306;03/05/2018  14:23:17;1/60;-;-;-;-;-;Not fired, auto mode;-;-;160;-;2048 x 1536;712 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0306.JPG;placeID: 111
IMG_0307;03/05/2018  14:23:18;1/60;-;-;-;-;-;Not fired, auto mode;-;-;160;-;2048 x 1536;713 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0307.JPG;placeID: 111
IMG_0308;03/05/2018  14:23:19;1/60;-;-;-;-;-;Not fired, auto mode;-;-;160;-;2048 x 1536;713 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0308.JPG;placeID: 111
IMG_0309;03/05/2018  14:23:20;1/60;-;-;-;-;-;Not fired, auto mode;-;-;160;-;2048 x 1536;712 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0309.JPG;placeID: 111
IMG_0310;03/05/2018  14:23:21;1/60;-;-;-;-;-;Not fired, auto mode;-;-;160;-;2048 x 1536;713 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0310.JPG;placeID: 111
IMG_0311;03/05/2018  14:29:13;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;701 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0311.JPG;contact1;contact2;placeID: 111;species1: Human;species2: Dog
IMG_0312;03/05/2018  14:29:14;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;697 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0312.JPG;placeID: 111;species1: Human;species2: Dog
IMG_0313;03/05/2018  14:29:15;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;691 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0313.JPG;placeID: 111;species1: Human;species2: Dog
IMG_0314;03/05/2018  14:29:16;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;687 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0314.JPG;placeID: 111;species1: Human;species2: Dog
IMG_0315;03/05/2018  14:29:17;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;676 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0315.JPG;placeID: 111;species1: Human;species2: Dog
IMG_0316;03/05/2018  14:29:18;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;666 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0316.JPG;placeID: 111;species1: Human;species2: Dog
IMG_0317;03/05/2018  14:29:19;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;678 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0317.JPG;placeID: 111;species1: Human;species2: Dog
IMG_0319;03/05/2018  14:29:20;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;689 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0319.JPG;placeID: 111;species1: Human;species2: Dog
IMG_0318;03/05/2018  14:29:20;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;683 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0318.JPG;placeID: 111;species1: Human;species2: Dog
IMG_0320;03/05/2018  14:29:21;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;685 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0320.JPG;placeID: 111;species1: Human;species2: Dog
IMG_0321;03/05/2018  14:29:23;1/61;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;651 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0321.JPG;placeID: 111;species1: Human;species2: Dog
IMG_0322;03/05/2018  14:29:24;1/61;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;674 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0322.JPG;placeID: 111;species1: Human;species2: Dog
IMG_0323;03/05/2018  14:29:25;1/61;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;680 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0323.JPG;placeID: 111;species1: Human;species2: Dog
IMG_0324;03/05/2018  14:29:25;1/61;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;682 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0324.JPG;placeID: 111;species1: Human;species2: Dog
IMG_0325;03/05/2018  14:29:26;1/61;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;680 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0325.JPG;placeID: 111;species1: Human;species2: Dog
IMG_0326;03/05/2018  14:29:28;1/61;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;682 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0326.JPG;placeID: 111;species1: Human;species2: Dog
IMG_0327;03/05/2018  14:29:29;1/61;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;679 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0327.JPG;placeID: 111;species1: Human;species2: Dog
IMG_0328;03/05/2018  14:29:30;1/61;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;678 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0328.JPG;placeID: 111;species1: Human;species2: Dog
IMG_0330;03/05/2018  14:29:31;1/61;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;678 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0330.JPG;placeID: 111;species1: Human;species2: Dog
IMG_0329;03/05/2018  14:29:31;1/61;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;679 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0329.JPG;placeID: 111;species1: Human;species2: Dog
IMG_0331;03/05/2018  14:30:02;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;672 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0331.JPG;placeID: 111;species1: Human
IMG_0332;03/05/2018  14:30:03;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;670 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0332.JPG;placeID: 111;species1: Human
IMG_0333;03/05/2018  14:30:04;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;668 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0333.JPG;placeID: 111;species1: Human
IMG_0334;03/05/2018  14:30:05;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;668 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0334.JPG;placeID: 111;species1: Human
IMG_0335;03/05/2018  14:30:06;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;667 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0335.JPG;placeID: 111;species1: Human
IMG_0336;03/05/2018  14:30:07;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;667 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0336.JPG;placeID: 111;species1: Human
IMG_0338;03/05/2018  14:30:08;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;666 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0338.JPG;placeID: 111;species1: Human
IMG_0337;03/05/2018  14:30:08;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;667 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0337.JPG;placeID: 111;species1: Human
IMG_0339;03/05/2018  14:30:09;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;663 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0339.JPG;placeID: 111;species1: Human
IMG_0340;03/05/2018  14:30:10;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;665 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0340.JPG;placeID: 111;species1: Human
IMG_0341;03/05/2018  14:32:05;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;638 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0341.JPG;placeID: 111;species1: Human;species2: Dog
IMG_0342;03/05/2018  14:32:06;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;639 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0342.JPG;placeID: 111;species1: Human;species2: Dog
IMG_0343;03/05/2018  14:32:07;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;693 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0343.JPG;placeID: 111;species1: Human
IMG_0344;03/05/2018  14:32:08;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;696 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0344.JPG;placeID: 111
IMG_0345;03/05/2018  14:32:09;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;697 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0345.JPG;placeID: 111
IMG_0347;03/05/2018  14:32:10;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;698 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0347.JPG;placeID: 111
IMG_0346;03/05/2018  14:32:10;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;697 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0346.JPG;placeID: 111
IMG_0348;03/05/2018  14:32:11;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;700 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0348.JPG;placeID: 111
IMG_0349;03/05/2018  14:32:12;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;702 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0349.JPG;placeID: 111
IMG_0350;03/05/2018  14:32:13;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;704 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0350.JPG;placeID: 111
IMG_0351;03/05/2018  14:32:33;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;636 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0351.JPG;contact1;placeID: 111;species1: Human
IMG_0352;03/05/2018  14:32:34;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;633 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0352.JPG;placeID: 111;species1: Human
IMG_0353;03/05/2018  14:32:35;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;638 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0353.JPG;placeID: 111;species1: Human
IMG_0354;03/05/2018  14:32:36;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;641 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0354.JPG;placeID: 111;species1: Human
IMG_0355;03/05/2018  14:32:37;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;644 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0355.JPG;placeID: 111;species1: Human
IMG_0356;03/05/2018  14:32:38;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;686 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0356.JPG;placeID: 111
IMG_0357;03/05/2018  14:32:39;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;684 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0357.JPG;placeID: 111
IMG_0358;03/05/2018  14:32:40;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;684 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0358.JPG;placeID: 111
IMG_0359;03/05/2018  14:32:41;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;683 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0359.JPG;placeID: 111
IMG_0360;03/05/2018  14:32:42;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;665 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0360.JPG;placeID: 111;species1: Human
IMG_0361;03/05/2018  14:32:46;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;646 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0361.JPG;placeID: 111;species1: Human
IMG_0362;03/05/2018  14:32:47;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;643 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0362.JPG;placeID: 111;species1: Human
IMG_0363;03/05/2018  14:32:47;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;637 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0363.JPG;placeID: 111;species1: Human
IMG_0364;03/05/2018  14:32:48;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;647 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0364.JPG;placeID: 111;species1: Human
IMG_0365;03/05/2018  14:32:49;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;665 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0365.JPG;placeID: 111
IMG_0366;03/05/2018  14:32:50;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;664 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0366.JPG;placeID: 111
IMG_0368;03/05/2018  14:32:51;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;661 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0368.JPG;placeID: 111
IMG_0367;03/05/2018  14:32:51;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;662 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0367.JPG;placeID: 111
IMG_0369;03/05/2018  14:32:52;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;659 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0369.JPG;placeID: 111
IMG_0370;03/05/2018  14:32:53;1/60;-;-;-;-;-;Not fired, auto mode;-;-;125;-;2048 x 1536;658 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0370.JPG;placeID: 111
IMG_0371;03/05/2018  16:14:57;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;679 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0371.JPG;contact1;contact2;placeID: 111;species1: Human;species2: Dog
IMG_0372;03/05/2018  16:14:58;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;671 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0372.JPG;placeID: 111;species1: Human;species2: Dog
IMG_0373;03/05/2018  16:14:59;1/69;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;671 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0373.JPG;placeID: 111;species1: Human
IMG_0374;03/05/2018  16:15:01;1/69;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;693 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0374.JPG;placeID: 111
IMG_0376;03/05/2018  16:15:02;1/69;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;694 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0376.JPG;placeID: 111
IMG_0375;03/05/2018  16:15:02;1/69;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;694 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0375.JPG;placeID: 111
IMG_0377;03/05/2018  16:15:03;1/69;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;694 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0377.JPG;placeID: 111
IMG_0378;03/05/2018  16:15:04;1/69;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;694 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0378.JPG;placeID: 111
IMG_0379;03/05/2018  16:15:05;1/69;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;694 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0379.JPG;placeID: 111
IMG_0380;03/05/2018  16:15:06;1/69;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;676 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0380.JPG;contact1;placeID: 111;species1: Human
IMG_0381;03/05/2018  16:15:08;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;565 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0381.JPG;placeID: 111;species1: Human
IMG_0382;03/05/2018  16:15:09;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;564 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0382.JPG;placeID: 111;species1: Human
IMG_0383;03/05/2018  16:15:10;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;556 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0383.JPG;contact1;placeID: 111;species1: Human;species2: Dog
IMG_0384;03/05/2018  16:15:11;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;540 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0384.JPG;placeID: 111;species1: Human;species2: Dog
IMG_0385;03/05/2018  16:15:12;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;540 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0385.JPG;placeID: 111;species1: Human;species2: Dog
IMG_0386;03/05/2018  16:15:13;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;579 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0386.JPG;placeID: 111;species1: Human;species2: Dog
IMG_0387;03/05/2018  16:15:14;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;647 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0387.JPG;placeID: 111;species1: Human
IMG_0389;03/05/2018  16:15:15;1/66;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;697 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0389.JPG;placeID: 111
IMG_0388;03/05/2018  16:15:15;1/60;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;648 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0388.JPG;placeID: 111;species1: Human
IMG_0390;03/05/2018  16:15:17;1/66;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;700 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0390.JPG;placeID: 111
IMG_0391;03/05/2018  17:44:08;1/49;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;639 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0391.JPG;contact 3;contact1;contact2;placeID: 111;species1: Human;species2: Dog;species3: Dog
IMG_0392;03/05/2018  17:44:09;1/49;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;633 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0392.JPG;placeID: 111;species1: Human;species2: Dog
IMG_0393;03/05/2018  17:44:10;1/49;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;649 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0393.JPG;placeID: 111;species2: Dog;species3: Dog
IMG_0395;03/05/2018  17:44:11;1/49;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;658 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0395.JPG;placeID: 111
IMG_0394;03/05/2018  17:44:11;1/49;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;662 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0394.JPG;placeID: 111;species3: Dog
IMG_0396;03/05/2018  17:44:12;1/49;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;656 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0396.JPG;placeID: 111;species3: Dog
IMG_0397;03/05/2018  17:44:13;1/49;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;655 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0397.JPG;placeID: 111
IMG_0398;03/05/2018  17:44:14;1/49;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;652 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0398.JPG;placeID: 111
IMG_0399;03/05/2018  17:44:15;1/49;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;650 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0399.JPG;placeID: 111
IMG_0400;03/05/2018  17:44:16;1/49;-;-;-;-;-;Not fired, auto mode;-;-;200;-;2048 x 1536;647 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0400.JPG;placeID: 111
IMG_0401;03/05/2018  20:51:17;1/58;-;-;-;-;-;Flash fired, auto mode;-;-;200;-;2048 x 1536;297 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0401.JPG;contact1;placeID: 111;species1: Fox
IMG_0403;03/05/2018  20:51:18;1/58;-;-;-;-;-;Flash fired, auto mode;-;-;200;-;2048 x 1536;298 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0403.JPG;placeID: 111
IMG_0402;03/05/2018  20:51:18;1/58;-;-;-;-;-;Flash fired, auto mode;-;-;200;-;2048 x 1536;298 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0402.JPG;placeID: 111
IMG_0405;03/05/2018  20:51:19;1/58;-;-;-;-;-;Flash fired, auto mode;-;-;200;-;2048 x 1536;298 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0405.JPG;placeID: 111
IMG_0404;03/05/2018  20:51:19;1/58;-;-;-;-;-;Flash fired, auto mode;-;-;200;-;2048 x 1536;298 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0404.JPG;placeID: 111
IMG_0406;03/05/2018  20:51:20;1/58;-;-;-;-;-;Flash fired, auto mode;-;-;200;-;2048 x 1536;298 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0406.JPG;placeID: 111
IMG_0408;03/05/2018  20:51:21;1/58;-;-;-;-;-;Flash fired, auto mode;-;-;200;-;2048 x 1536;298 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0408.JPG;placeID: 111
IMG_0407;03/05/2018  20:51:21;1/58;-;-;-;-;-;Flash fired, auto mode;-;-;200;-;2048 x 1536;298 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0407.JPG;placeID: 111
IMG_0409;03/05/2018  20:51:22;1/58;-;-;-;-;-;Flash fired, auto mode;-;-;200;-;2048 x 1536;298 KB;D:\Hampstead Heath Survey photos\111_HH_17_5_18_T\100RECNX\IMG_0409.JPG;placeID: 111
