Photo;Date and Time;Exp. Time;F/Stop;Exp. Program;Exp. Bias;Metering Mode;Light Source;Flash;Focal Length;Focal Length (35 mm);ISO Speed;Orientation;Dimensions;File Size;Path;Tags
IMG_0019;19/04/2018  13:53:52;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;398 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0019.JPG;placeID: 42
IMG_0020;19/04/2018  13:53:53;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;400 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0020.JPG;placeID: 42
IMG_0021;19/04/2018  13:53:54;1/125;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;438 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0021.JPG;placeID: 42
IMG_0022;19/04/2018  13:53:55;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;827 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0022.JPG;placeID: 42
IMG_0023;19/04/2018  13:53:56;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;840 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0023.JPG;placeID: 42
IMG_0024;19/04/2018  13:53:57;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;838 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0024.JPG;placeID: 42
IMG_0025;19/04/2018  13:53:58;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;839 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0025.JPG;placeID: 42
IMG_0026;19/04/2018  13:53:59;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;757 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0026.JPG;placeID: 42
IMG_0027;19/04/2018  13:54:00;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;833 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0027.JPG;placeID: 42
IMG_0028;19/04/2018  13:54:01;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;828 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0028.JPG;placeID: 42
IMG_0029;19/04/2018  13:54:02;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;832 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0029.JPG;placeID: 42
IMG_0030;19/04/2018  13:54:03;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;803 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0030.JPG;placeID: 42
IMG_0031;19/04/2018  13:54:05;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;740 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0031.JPG;placeID: 42
IMG_0032;19/04/2018  13:54:06;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;746 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0032.JPG;placeID: 42
IMG_0033;19/04/2018  13:54:07;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;742 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0033.JPG;placeID: 42
IMG_0034;19/04/2018  13:54:08;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;744 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0034.JPG;placeID: 42
IMG_0035;19/04/2018  13:54:09;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;740 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0035.JPG;placeID: 42
IMG_0036;19/04/2018  13:54:10;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;743 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0036.JPG;placeID: 42
IMG_0037;19/04/2018  13:54:11;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;739 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0037.JPG;placeID: 42
IMG_0038;19/04/2018  13:54:12;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;745 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0038.JPG;placeID: 42
IMG_0039;19/04/2018  13:54:13;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;745 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0039.JPG;placeID: 42
IMG_0040;19/04/2018  13:54:14;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;746 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0040.JPG;placeID: 42
IMG_0041;19/04/2018  13:54:17;1/120;-;-;-;-;-;Not fired, auto mode;-;-;64;-;2048 x 1536;773 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0041.JPG;placeID: 42
IMG_0042;19/04/2018  13:54:18;1/120;-;-;-;-;-;Not fired, auto mode;-;-;64;-;2048 x 1536;792 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0042.JPG;placeID: 42
IMG_0043;19/04/2018  13:54:19;1/120;-;-;-;-;-;Not fired, auto mode;-;-;64;-;2048 x 1536;822 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0043.JPG;placeID: 42
IMG_0044;19/04/2018  13:54:20;1/120;-;-;-;-;-;Not fired, auto mode;-;-;64;-;2048 x 1536;827 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0044.JPG;placeID: 42
IMG_0045;19/04/2018  13:54:21;1/120;-;-;-;-;-;Not fired, auto mode;-;-;64;-;2048 x 1536;831 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0045.JPG;placeID: 42
IMG_0046;19/04/2018  13:54:23;1/120;-;-;-;-;-;Not fired, auto mode;-;-;64;-;2048 x 1536;835 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0046.JPG;placeID: 42
IMG_0047;19/04/2018  13:54:24;1/120;-;-;-;-;-;Not fired, auto mode;-;-;64;-;2048 x 1536;837 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0047.JPG;placeID: 42
IMG_0048;19/04/2018  13:54:25;1/120;-;-;-;-;-;Not fired, auto mode;-;-;64;-;2048 x 1536;837 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0048.JPG;placeID: 42
IMG_0049;19/04/2018  13:54:26;1/120;-;-;-;-;-;Not fired, auto mode;-;-;64;-;2048 x 1536;827 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0049.JPG;placeID: 42
IMG_0050;19/04/2018  13:54:27;1/120;-;-;-;-;-;Not fired, auto mode;-;-;64;-;2048 x 1536;836 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0050.JPG;placeID: 42
IMG_0051;19/04/2018  13:54:28;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;824 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0051.JPG;placeID: 42
IMG_0052;19/04/2018  13:54:29;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;821 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0052.JPG;placeID: 42
IMG_0053;19/04/2018  13:54:30;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;823 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0053.JPG;placeID: 42
IMG_0054;19/04/2018  13:54:31;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;821 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0054.JPG;placeID: 42
IMG_0055;19/04/2018  13:54:32;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;825 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0055.JPG;placeID: 42
IMG_0056;19/04/2018  13:54:33;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;825 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0056.JPG;placeID: 42
IMG_0057;19/04/2018  13:54:34;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;824 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0057.JPG;placeID: 42
IMG_0058;19/04/2018  13:54:35;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;819 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0058.JPG;placeID: 42
IMG_0059;19/04/2018  13:54:36;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;803 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0059.JPG;placeID: 42
IMG_0060;19/04/2018  13:54:37;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;769 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0060.JPG;placeID: 42
IMG_0061;19/04/2018  13:54:39;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;784 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0061.JPG;placeID: 42
IMG_0062;19/04/2018  13:54:40;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;784 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0062.JPG;placeID: 42
IMG_0063;19/04/2018  13:54:41;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;785 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0063.JPG;placeID: 42
IMG_0064;19/04/2018  13:54:42;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;771 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0064.JPG;placeID: 42
IMG_0065;19/04/2018  13:54:43;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;784 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0065.JPG;placeID: 42
IMG_0066;19/04/2018  13:54:44;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;758 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0066.JPG;placeID: 42
IMG_0067;19/04/2018  13:54:45;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;2048 x 1536;753 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0067.JPG;placeID: 42
IMG_0068;19/04/2018  13:54:47;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;2048 x 1536;718 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0068.JPG;placeID: 42
IMG_0069;19/04/2018  13:54:48;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;2048 x 1536;716 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0069.JPG;placeID: 42
IMG_0070;19/04/2018  13:54:49;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;2048 x 1536;720 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0070.JPG;placeID: 42
IMG_0071;19/04/2018  13:54:52;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;2048 x 1536;826 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0071.JPG;placeID: 42
IMG_0072;19/04/2018  13:54:54;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;837 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0072.JPG;placeID: 42
IMG_0073;19/04/2018  13:54:55;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;796 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0073.JPG;placeID: 42
IMG_0074;19/04/2018  13:54:56;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;815 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0074.JPG;placeID: 42
IMG_0075;19/04/2018  13:54:57;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;835 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0075.JPG;placeID: 42
IMG_0076;19/04/2018  13:54:58;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;838 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0076.JPG;placeID: 42
IMG_0077;19/04/2018  13:54:59;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;791 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0077.JPG;placeID: 42
IMG_0078;19/04/2018  13:55:00;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;817 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0078.JPG;placeID: 42
IMG_0079;19/04/2018  13:55:01;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;818 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0079.JPG;placeID: 42
IMG_0080;19/04/2018  13:55:02;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;805 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0080.JPG;placeID: 42
IMG_0081;19/04/2018  13:55:11;1/120;-;-;-;-;-;Not fired, auto mode;-;-;64;-;2048 x 1536;798 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0081.JPG;placeID: 42
IMG_0082;19/04/2018  13:55:12;1/120;-;-;-;-;-;Not fired, auto mode;-;-;64;-;2048 x 1536;764 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0082.JPG;placeID: 42
IMG_0083;19/04/2018  13:55:13;1/120;-;-;-;-;-;Not fired, auto mode;-;-;64;-;2048 x 1536;757 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0083.JPG;placeID: 42
IMG_0084;19/04/2018  13:55:14;1/120;-;-;-;-;-;Not fired, auto mode;-;-;64;-;2048 x 1536;760 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0084.JPG;placeID: 42
IMG_0085;19/04/2018  13:55:15;1/120;-;-;-;-;-;Not fired, auto mode;-;-;64;-;2048 x 1536;771 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0085.JPG;placeID: 42
IMG_0086;19/04/2018  13:55:16;1/120;-;-;-;-;-;Not fired, auto mode;-;-;64;-;2048 x 1536;770 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0086.JPG;placeID: 42
IMG_0087;19/04/2018  13:55:17;1/120;-;-;-;-;-;Not fired, auto mode;-;-;64;-;2048 x 1536;769 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0087.JPG;placeID: 42
IMG_0088;19/04/2018  13:55:18;1/120;-;-;-;-;-;Not fired, auto mode;-;-;64;-;2048 x 1536;771 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0088.JPG;placeID: 42
IMG_0089;19/04/2018  13:55:19;1/120;-;-;-;-;-;Not fired, auto mode;-;-;64;-;2048 x 1536;766 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0089.JPG;placeID: 42
IMG_0090;19/04/2018  13:55:20;1/120;-;-;-;-;-;Not fired, auto mode;-;-;64;-;2048 x 1536;756 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0090.JPG;placeID: 42
IMG_0091;19/04/2018  13:55:23;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;816 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0091.JPG;placeID: 42
IMG_0092;19/04/2018  13:55:24;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;815 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0092.JPG;placeID: 42
IMG_0093;19/04/2018  13:55:25;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;816 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0093.JPG;placeID: 42
IMG_0094;19/04/2018  13:55:26;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;817 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0094.JPG;placeID: 42
IMG_0095;19/04/2018  13:55:27;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;817 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0095.JPG;placeID: 42
IMG_0096;19/04/2018  13:55:28;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;818 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0096.JPG;placeID: 42
IMG_0097;19/04/2018  13:55:29;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;818 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0097.JPG;placeID: 42
IMG_0098;19/04/2018  13:55:31;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;818 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0098.JPG;placeID: 42
IMG_0099;19/04/2018  13:55:32;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;817 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0099.JPG;placeID: 42
IMG_0100;19/04/2018  13:55:33;1/120;-;-;-;-;-;Not fired, auto mode;-;-;50;-;2048 x 1536;817 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0100.JPG;placeID: 42
IMG_0101;19/04/2018  16:36:00;1/120;-;-;-;-;-;Not fired, auto mode;-;-;64;-;2048 x 1536;718 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0101.JPG;placeID: 42
IMG_0103;19/04/2018  16:36:01;1/120;-;-;-;-;-;Not fired, auto mode;-;-;64;-;2048 x 1536;673 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0103.JPG;placeID: 42
IMG_0102;19/04/2018  16:36:01;1/120;-;-;-;-;-;Not fired, auto mode;-;-;64;-;2048 x 1536;700 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0102.JPG;placeID: 42
IMG_0104;19/04/2018  16:36:02;1/104;-;-;-;-;-;Not fired, auto mode;-;-;100;-;2048 x 1536;711 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0104.JPG;placeID: 42
IMG_0105;19/04/2018  16:36:04;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;2048 x 1536;756 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0105.JPG;placeID: 42
IMG_0106;19/04/2018  16:36:05;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;2048 x 1536;763 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0106.JPG;placeID: 42
IMG_0107;19/04/2018  16:36:06;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;2048 x 1536;763 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0107.JPG;placeID: 42
IMG_0108;19/04/2018  16:36:07;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;2048 x 1536;763 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0108.JPG;placeID: 42
IMG_0109;19/04/2018  16:36:08;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;2048 x 1536;763 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0109.JPG;placeID: 42
IMG_0110;19/04/2018  16:36:09;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;2048 x 1536;762 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0110.JPG;placeID: 42
IMG_0111;19/04/2018  16:36:35;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;2048 x 1536;756 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0111.JPG;placeID: 42
IMG_0112;19/04/2018  16:36:36;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;2048 x 1536;757 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0112.JPG;placeID: 42
IMG_0113;19/04/2018  16:36:37;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;2048 x 1536;757 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0113.JPG;placeID: 42
IMG_0114;19/04/2018  16:36:38;1/120;-;-;-;-;-;Not fired, auto mode;-;-;80;-;2048 x 1536;757 KB;D:\Hampstead Heath Survey photos\41_60\42_HH_2_5_18_BTCF\IMG_0114.JPG;placeID: 42
